"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0008360","GO:0008360","regulation of cell shape","33/2093","144/18384",0.229166666666667,2.01290014333493,4.37375445215387,6.13990861892351e-05,0.000645624022576608,0.000459698270762449,"Fn1/Spta1/Epb42/Hck/P2ry1/Plekho1/Lpar1/Fgr/Fblim1/Gna12/Strip2/Plxna1/Plxnd1/Fes/Arap1/Rhog/Coro1a/Aldoa/Arhgap18/S100b/Plxnc1/Icam1/Tpm1/Gas7/Ccl7/Ccl3/Fmnl1/Sema4d/Plxnb2/Lst1/Diaph1/Csf1r/Anxa1",33
"GO:0021782","GO:0021782","glial cell development","33/2093","144/18384",0.229166666666667,2.01290014333493,4.37375445215387,6.13990861892351e-05,0.000645624022576608,0.000459698270762449,"Cntn2/Myoc/Vim/Mdk/Il1b/B4galt5/Dmd/Tlr2/S100a8/Lyn/Lpar1/C1qa/Mxra8/Hdac11/C5ar1/Tgfb1/Ntrk3/Itgam/Enpp1/Col6a1/Ascl1/Ldlr/Cspg5/Aspa/Cntnap1/Grn/Sox4/Id2/Nrros/App/Trem2/B4galt6/Csf1r",33
"GO:0060047","GO:0060047","heart contraction","46/2093","226/18384",0.20353982300885,1.78780511523874,4.27127905423296,6.15553975762306e-05,0.000645792318255835,0.000459818100926774,"Cxcr4/Adora1/Cacna1e/Adcy10/Nos1ap/Cacna1b/Ttn/Actc1/Ada/Fgf13/Flna/Dmd/Kcne5/Atp1a1/Nos3/Met/Hrc/Adm/Atp2a1/Tnni2/Kcnq1/Trdn/Gja1/Tmem38a/Cacna1d/Sgcg/Scn4b/Tpm1/Gpx1/Srebf1/Trpv1/Tcap/Jup/Myl4/Map2k6/Kcnj2/Ryr2/Pik3r1/Isl1/Fkbp1b/Pkp2/Rps6ka2/Tnf/Ehd3/Slc8a1/Hbegf",46
"GO:0009410","GO:0009410","response to xenobiotic stimulus","76/2093","430/18384",0.176744186046512,1.55244391604351,4.15490165290918,6.16348231611983e-05,0.000645792318255835,0.000459818100926774,"Gsta3/Npas2/Pam/Il10/Ptgs2/Fmo4/Fmo1/Slamf8/Aim2/Bmyc/Card9/Agpat2/Actc1/Il1b/E2f1/Nfatc2/Cybb/Dmd/Nceh1/Bche/Rorc/Hmgcs2/Atp1a1/Vav3/Gclm/Lyn/Car9/Alad/Jun/Pde4b/Rad54l/Kcnk3/Acacb/Aldh2/P2rx7/Aacs/Serpine1/Gna12/Snca/Ret/Apobec1/Fosb/Tgfb1/Cyp2f2/Uqcrc2/Prkcb/Sult1a1/Cyp2e1/Kcnq1/Ccnd1/Cdk1/Col6a1/Acsl1/Hspa8/Gsta4/Gpx1/Pemt/Srebf1/Ccl2/Ccl3/Ccl4/Map2k6/Akr1c12/Uqcrfs1/Tpmt/Ccno/Fos/Nckap1l/Abat/Cyp2ab1/Tnf/Lox/Cpt1a/Lipa/ND1/CYTB",76
"GO:0007204","GO:0007204","positive regulation of cytosolic calcium ion concentration","38/2093","175/18384",0.217142857142857,1.9072882397106,4.32255167539927,6.24297498563334e-05,0.000651797637043566,0.000464094017815802,"Gpr35/Cxcr4/Il1b/Jph2/Cxcr3/P2ry1/Ptger3/Cd52/Cxcl2/P2rx7/Adcyap1r1/C3ar1/C5ar2/C5ar1/Ptgir/Ric3/Adm/Cd24a/Gja1/Plcg2/Cacna1d/Ptger2/Ackr4/Pth1r/Ccrl2/Ccr1/Ccr5/Gck/Trpv1/Ccl3/Ccr7/Ccr10/C1qtnf1/Ryr2/Fkbp1b/Pik3cg/Ptger4/Slc8a1",38
"GO:0009166","GO:0009166","nucleotide catabolic process","38/2093","175/18384",0.217142857142857,1.9072882397106,4.32255167539927,6.24297498563334e-05,0.000651797637043566,0.000464094017815802,"Prkag3/Ncf2/Slc2a6/Mtch2/Samhd1/Ada/Pfkfb1/Aldoart1/Trim63/Gale/Eno1/P2rx7/Ncf1/Mlxipl/Bpgm/Hk2/Gapdh/Ucp2/Art2a/Aldoa/Enpp1/Col6a1/Pfkl/Gapdhrt2/Pkm/Pgam2/Gck/Eno3/Mlx/Slc4a1/Hk3/Gpd1/App/Nudt12/Eno1b/Actn3/Lipa/Entpd1",38
"GO:0070227","GO:0070227","lymphocyte apoptotic process","25/2093","97/18384",0.257731958762887,2.26380522211988,4.47315262011776,6.26611066610291e-05,0.000653053164811221,0.000464987980747017,"Il10/Prkcq/Cd44/Bcl2l11/Siglec1/Ada/Rorc/Lyn/P2rx7/Bcl3/Nfkbid/Adam8/Cd24a/Irs2/Lgals3/Ripk3/Bcl2a1a/Aurkb/Ccl5/Il7r/Tnfrsf21/Cd74/Dock8/Lipa/Gpam",25
"GO:0006085","GO:0006085","acetyl-CoA biosynthetic process","10/2093","22/18384",0.454545454545455,3.99252920992051,5.03394751322578,6.33858567600302e-05,0.000659437285018509,0.000469533612441323,"Mpc2/Pdk1/Pdhx/Acss2/Pdha1/Pdhb/Dlat/Acly/Dld/Mpc1",10
"GO:1904407","GO:1904407","positive regulation of nitric oxide metabolic process","17/2093","54/18384",0.314814814814815,2.7651961565005,4.65615636463115,6.38270478275308e-05,0.000662854040866123,0.000471966416518992,"Ptgs2/Il1b/Ptx3/Tlr2/Ddah1/Tlr6/Hrh1/Clec7a/Ulbp1/Itgb2/Icam1/Trpv1/Tmem106a/App/Aif1/Tnf/H2-M3",17
"GO:0009914","GO:0009914","hormone transport","67/2093","368/18384",0.182065217391304,1.59918153679968,4.16171256029809,6.58371178653521e-05,0.000682523066688783,0.00048597118840182,"Per2/Inhbb/Adora1/Glul/Cacna1e/Mpc2/Il1rn/Niban2/Il1b/Nnat/Btk/Slc2a2/Anxa5/P2ry1/Ptger3/Lyn/Mup2/Mup1/Mup11/Mup3/C1qtnf12/Spp1/Aacs/Lep/Rab11fip5/Arrb1/Ucp2/Bmal1/Prkcb/Kcnq1/Gja1/Pfkl/Kiss1r/Hmga2/Retn/Irs2/Rab11fip1/Slc7a5/Cacna1d/Slc7a8/C2cd2l/Rab8b/Gck/Srebf1/Ccl5/Birc5/C1qtnf1/Sox4/Isl1/Fkbp1b/Gpr68/Ptger4/Dab2/Sybu/Dgat1/Abat/Tiam1/Runx1/Hmga1/Abcg1/Tnf/Prkce/Cpt1a/Tcirg1/Slc3a2/Anxa1/Rbp4",67
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","58/2093","307/18384",0.188925081433225,1.65943559343928,4.17635424790239,6.98324209993894e-05,0.000722207843260186,0.000514227607815493,"Pid1/Ptprc/Niban1/Sh2d1b1/Dusp10/Ptprj/Mapk8ip1/Il1b/Sirpa/Trib3/Dmd/Pkia/Kirrel1/Ptpn22/Lyn/Jun/Cdkn2c/Zfyve28/Coro1c/Mlxipl/Actb/Met/Snca/Gadd45a/Ptpn6/Ptpro/Tgfb1/Ntrk3/Arrb1/Plk1/Pycard/Enpp1/Lilrb4b/Lilrb4a/Pkib/Gadd45b/Prkcd/Pbk/Gfra2/Ubash3b/Cadm1/Klhl31/Cd109/Arrb2/Dusp3/Cd300a/Socs3/Sema4d/Rgs14/Ccnb1/Angpt1/Socs1/Parp14/Samsn1/Slc8a1/Spry4/Hhex/Sfrp5",58
"GO:0045859","GO:0045859","regulation of protein kinase activity","81/2093","467/18384",0.173447537473233,1.52348759145147,4.10724983799169,6.9910898743628e-05,0.000722207843260186,0.000514227607815493,"Fzd5/Slc11a1/Tnfrsf11a/Kif14/Ptprc/Dusp10/Ptprj/Mapk8ip1/Rasgrp1/Thbs1/Il1b/Trib3/Tpx2/Cd40/Cass4/Pkia/Ect2/Ptpn22/Synpo2/Cenpe/Ccn1/Lyn/Cdkn2c/Stil/Clspn/Sesn2/Fgr/Zfyve28/Tlr1/Tlr6/Sez6l/Coro1c/Taok3/P2rx7/Actb/Lep/Snca/Gadd45a/Ptpn6/Ptpro/C5ar1/Ntrk3/Iqgap1/Pak1/Plk1/Pycard/Ccnd1/Sash1/Cd24a/Lilrb4b/Lilrb4a/Pkib/Gadd45b/Hmga2/Agap2/Tcim/Prkcd/Ripk3/Ubash3b/Lcp2/Pik3r5/Arrb2/Traf4/Ccr7/Dusp3/Map2k6/Cd300a/Nedd9/Syk/Rgs14/Pik3cg/Angpt1/App/Cbs/Tnf/Slc8a1/Nrxn1/Spry4/Csf1r/Hhex/Sfrp5",81
"GO:0030071","GO:0030071","regulation of mitotic metaphase/anaphase transition","24/2093","92/18384",0.260869565217391,2.29136459004134,4.45072874894768,7.07911719635195e-05,0.000730018436493978,0.000519788919163349,"Nuf2/Nek6/Spc25/Bub1b/Knl1/Bub1/Ube2c/Cenpe/Cdc20/Cdca8/Kntc1/Actb/Ccnb1-ps/Plk1/Ska3/Spc24/Zwilch/Ttk/Spdl1/Aurkb/Birc5/Ccnb1/Ndc80/Incenp",24
"GO:0009154","GO:0009154","purine ribonucleotide catabolic process","33/2093","145/18384",0.227586206896552,1.99901807338089,4.32888222845109,7.09374567521759e-05,0.000730245833256199,0.00051995083057729,"Prkag3/Slc2a6/Mtch2/Ada/Pfkfb1/Aldoart1/Trim63/Gale/Eno1/P2rx7/Mlxipl/Bpgm/Hk2/Gapdh/Ucp2/Aldoa/Enpp1/Col6a1/Pfkl/Gapdhrt2/Pkm/Pgam2/Gck/Eno3/Mlx/Slc4a1/Hk3/Gpd1/App/Eno1b/Actn3/Lipa/Entpd1",33
"GO:1903522","GO:1903522","regulation of blood circulation","50/2093","254/18384",0.196850393700787,1.72904808303644,4.1936585256885,7.43143137791053e-05,0.000763670518170596,0.00054374992930755,"Per2/Adora1/Ptgs2/Cacna1e/Adcy10/Nos1ap/Cacna1b/Itga4/Ada/Fgf13/Flna/Dmd/Cysltr1/Kcne5/Atp1a1/Ptger3/Svep1/Nos3/Lep/Tbxas1/Hrh1/Hrc/Adm/Atp2a1/Kcnq1/Gja1/Tmem38a/Cx3cl1/Cacna1d/Ptger2/Icam1/Scn4b/Tpm1/Srebf1/Trpv1/Jup/Myl4/Kcnj2/Ryr2/Hrh2/Pik3r1/Isl1/Fkbp1b/Pkp2/App/Tnf/Ehd3/Slc8a1/Hbegf/Dusp5",50
"GO:0010883","GO:0010883","regulation of lipid storage","19/2093","65/18384",0.292307692307692,2.56750339961042,4.53767329646242,7.56116987690489e-05,0.000774295410042629,0.000551315082167134,"Ikbke/Mup2/Mup1/Mup11/Mup3/Acacb/Lep/Hilpda/Mest/Clstn3/Msr1/Fitm1/Abhd5/Srebf1/Abcg1/Trem2/C3/Cpt1a/Fxn",19
"GO:0061082","GO:0061082","myeloid leukocyte cytokine production","19/2093","65/18384",0.292307692307692,2.56750339961042,4.53767329646242,7.56116987690489e-05,0.000774295410042629,0.000551315082167134,"Fcer1g/Card9/Rasgrp1/Il1b/Tlr7/Tlr2/Laptm5/Spon2/P2rx7/Tgfb1/Pycard/Hmox1/Plcg2/Panx1/Nlrp3/Syk/Tgfb3/H2-M3/Cd74",19
"GO:0006937","GO:0006937","regulation of muscle contraction","35/2093","158/18384",0.221518987341772,1.94572626053088,4.27924591686731,7.82017456978518e-05,0.00079942584558604,0.000569208495916996,"Adora1/Ptgs2/Adcy10/Casq1/Rem1/Mylk2/Ada/Fgf13/Dmd/Atp1a1/Ptger3/Ptafr/Eno1/Tnnt1/Ryr1/Atp2a1/Tnnt3/Kcnq1/Tmem38a/Anxa6/Adora2b/Cacnb1/Jup/Scn4a/Kcnj2/Ryr2/Fkbp1b/Ptger4/Nr4a1/Abat/Pkp2/Ehd3/Slc8a1/Eno1b/Actn3",35
"GO:0015837","GO:0015837","amine transport","26/2093","104/18384",0.25,2.19589106545628,4.38368289850268,7.85775930052361e-05,0.000800483694427692,0.000569961707176537,"Per2/Adora1/Il1rn/Slc43a1/Il1b/P2ry1/Sv2a/Ptger3/Nat8l/P2rx7/Lep/Snca/Grin2b/Prkcb/Arg1/Slc18a1/Slc7a5/Sncg/Slc7a8/Gck/Slc36a2/Adora2b/Slc38a1/Abat/Tnf/Entpd1",26
"GO:0045913","GO:0045913","positive regulation of carbohydrate metabolic process","26/2093","104/18384",0.25,2.19589106545628,4.38368289850268,7.85775930052361e-05,0.000800483694427692,0.000569961707176537,"Prkag3/Adcy10/Pfkfb1/P2ry1/Mup2/Mup1/Mup11/Mup3/Ptafr/P2rx7/Mlxipl/Adcyap1r1/Snca/Dgat2/P2ry6/Irs2/Ppp1r3b/Pth1r/Gck/Mlx/Ptger4/Gpd1/App/Prkce/Pmaip1/Actn3",26
"GO:0071692","GO:0071692","protein localization to extracellular region","72/2093","405/18384",0.177777777777778,1.56152253543558,4.0957257796114,7.8777238211e-05,0.000801129076477955,0.000570421233157778,"Per2/Inhbb/Glul/Cacna1e/Mpc2/Prkcq/Il1rn/Ttn/Il1b/Nnat/Slc2a2/Anxa5/Tlr2/Ptger3/Mup2/Mup1/Mup11/Mup3/C1qtnf12/Cyp51/P2rx7/Aacs/Lep/Rab11fip5/Clstn3/Kcnn4/Tgfb1/Rcn3/Lrrc32/Arrb1/Ucp2/Bmal1/Prkcb/Kcnq1/Gja1/Psap/Pfkl/Irs2/Rab11fip1/Comp/Cacna1d/Sncg/Mmp13/C2cd2l/Gck/Plek/Srebf1/Ccl5/Birc5/Sox4/Isl1/Fkbp1b/Rsad2/Tgfb3/Gpr68/Ptger4/Sybu/Dgat1/Abat/Nrros/Tiam1/Hmga1/Abcg1/Tnf/Trem2/Myom1/Prkce/Apbb3/Cpt1a/Tcirg1/Anxa1/Rbp4",72
"GO:0055088","GO:0055088","lipid homeostasis","38/2093","177/18384",0.214689265536723,1.88573696016585,4.24415406241469,8.06821604699505e-05,0.000819084178311519,0.000583205654083308,"Adora1/Soat1/Mtch2/Mtln/Mexis/Sesn2/Abcb4/Insig1/Mlxipl/Tgfb1/Rcn3/Dgat2/Tlcd3b/Cd24a/Cln8/Lncbate1/Nr1d2/Ldlr/Angptl8/Abcg4/Apoc3/Rbp1/Abhd5/Gck/Tlcd2/Tlcd1/Acaca/Dgat1/Pnpla5/Pnpla3/Pkp2/Abcg1/Trem2/Lipg/Lipa/Got1/Scd1/Gpam",38
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","43/2093","209/18384",0.205741626794258,1.80714480027981,4.20635887315928,8.12956714453598e-05,0.000823889580613491,0.000586627204476861,"Il10/Il1rn/Spi1/Mdk/Cd44/Tnfaip8l2/Ptpn22/Laptm5/Pf4/Gpnmb/Ptpn6/Cd9/Tgfb1/Nfkbid/Cd37/Lrrc32/Spn/Adam8/Tspan32/Zc3h12d/Arg1/Cd24a/Lilrb4b/Lilrb4a/Vsir/Prkcd/Lgals3/Ubash3b/Havcr2/Dusp3/Cd300a/C1qtnf1/Pik3r1/Socs1/Cd86/Cd80/Runx1/H2-Aa/H2-M3/Tnfrsf21/Zfp608/Cd74/Anxa1",43
"GO:0032606","GO:0032606","type I interferon production","32/2093","140/18384",0.228571428571429,2.00767183127432,4.28984934346508,8.30565498213556e-05,0.000838842611425993,0.000597274085892041,"Ikbke/Sirpa/Siglec1/Tlr8/Tlr7/Tlr2/Ptpn22/Isg15/Oas1c/Oas1g/Oas1a/Irf5/Gapdh/Tyrobp/Arrdc4/Pycard/Gapdhrt2/Plcg2/Irf8/Acod1/Mmp12/Cgas/Tlr9/Traip/Rel/Havcr2/Dhx58/Syk/Ptprs/Gapdh-ps15/Sting1/Ticam2",32
"GO:0034341","GO:0034341","response to type II interferon","32/2093","140/18384",0.228571428571429,2.00767183127432,4.28984934346508,8.30565498213556e-05,0.000838842611425993,0.000597274085892041,"Slc11a1/Rab7b/Vim/Mrc1/Sirpa/Was/Tlr2/Zyx/Snca/Capg/Rab11fip5/Gapdh/Arg1/Rab20/Gapdhrt2/Irf8/Epsti1/Acod1/Tgtp1/Cxcl16/Ccl2/Ccl5/Actg1/Evl/Ciita/Parp14/Aif1/Tnf/Ubd/Gapdh-ps15/Cd74/Camk2a",32
"GO:0006086","GO:0006086","acetyl-CoA biosynthetic process from pyruvate","8/2093","15/18384",0.533333333333333,4.68456760630674,5.11691659350102,8.55576632135645e-05,0.000858204683224117,0.000611060299869108,"Mpc2/Pdk1/Pdhx/Pdha1/Pdhb/Dlat/Dld/Mpc1",8
"GO:0016045","GO:0016045","detection of bacterium","8/2093","15/18384",0.533333333333333,4.68456760630674,5.11691659350102,8.55576632135645e-05,0.000858204683224117,0.000611060299869108,"Tlr2/Tlr1/Tlr6/Naip2/Naip5/Naip6/Naip1/Nlrc4",8
"GO:0032645","GO:0032645","regulation of granulocyte macrophage colony-stimulating factor production","8/2093","15/18384",0.533333333333333,4.68456760630674,5.11691659350102,8.55576632135645e-05,0.000858204683224117,0.000611060299869108,"Cd84/Card9/Rasgrp1/Il1b/Il17d/Tlr9/Syk/Isl1",8
"GO:0060263","GO:0060263","regulation of respiratory burst","8/2093","15/18384",0.533333333333333,4.68456760630674,5.11691659350102,8.55576632135645e-05,0.000858204683224117,0.000611060299869108,"Slamf8/Dusp10/Camk1d/Lbp/Ncf1/Clec7a/Grn/Rac2",8
"GO:0001960","GO:0001960","negative regulation of cytokine-mediated signaling pathway","22/2093","82/18384",0.268292682926829,2.35656602146528,4.41283329731111,8.89575085728972e-05,0.000890787453818552,0.000634259937390548,"Ptprc/Il1rn/Samhd1/Ecm1/H2bc21/Padi2/Isg15/Stap1/Oas1c/Oas1g/Oas1a/Arg1/Mmp12/Traip/Slit3/Ccl5/Naip2/Naip5/Naip6/Naip1/Parp14/Trem2",22
"GO:0090068","GO:0090068","positive regulation of cell cycle process","50/2093","256/18384",0.1953125,1.71553989488772,4.13235691812867,9.13058288670379e-05,0.0009111980680483,0.000648792736261894,"Sgo2a/Cd28/Kif14/Knl1/Nusap1/Ncaph/Bub1/Il1b/Fam83d/Ube2c/Ect2/Gpsm2/Cenpe/Stil/Cdc20/Cdca8/Btc/Cit/Met/Rad51ap1/Kcnn4/Tgfb1/Ccnb1-ps/E2f8/Ccnd1/Gja1/Cdk1/Plcg2/Ska3/Kif23/Plscr1/Aurkb/Spag5/Birc5/Ccnb1/Rrm2/Hspa2/Racgap1/Trp63/App/Aif1/Tnf/Ndc80/Prkce/Cdc25c/Csf1r/Cdca5/Incenp/Anxa1/Kif20b",50
"GO:0090257","GO:0090257","regulation of muscle system process","50/2093","256/18384",0.1953125,1.71553989488772,4.13235691812867,9.13058288670379e-05,0.0009111980680483,0.000648792736261894,"Prkag3/Adora1/Ptgs2/Adcy10/Casq1/Ttn/Rem1/Mylk2/Ada/Fgf13/Dmd/Fdps/Atp1a1/Ptger3/Ptafr/Trim63/Tnfrsf1b/Eno1/Nos3/Acacb/Tnnt1/Kcnn4/Ryr1/Hrc/Pak1/Atp2a1/Tnnt3/Kcnq1/Tmem38a/Adk/Anxa6/Adora2b/Cacnb1/Jup/Scn4a/Kcnj2/Ryr2/Tifab/Cmya5/Ndufs4/Fkbp1b/Ptger4/Nr4a1/Abat/Pkp2/Aif1/Ehd3/Slc8a1/Eno1b/Actn3",50
"GO:0015833","GO:0015833","peptide transport","58/2093","310/18384",0.187096774193548,1.64337653930922,4.09484874240657,9.22488721874213e-05,0.000918751036037065,0.000654170612862121,"Per2/Inhbb/Adora1/Glul/Cacna1e/Mpc2/Il1rn/Il1b/Nnat/Slc2a2/Anxa5/S100a8/Ptger3/Mup2/Mup1/Mup11/Mup3/C1qtnf12/Aacs/Lep/Rab11fip5/Slc15a5/Arrb1/Ucp2/Bmal1/Prkcb/Kcnq1/Gja1/Pfkl/Hmga2/Irs2/Cacna1d/C2cd2l/Rab8b/Gck/Srebf1/Trpv1/Ccl5/Birc5/Sox4/Isl1/Fkbp1b/Gpr68/Ptger4/Sybu/Dgat1/Abat/Tiam1/Hmga1/Abcg1/Tnf/Prkce/Cd74/Cpt1a/Tcirg1/Slc15a3/Anxa1/Rbp4",58
"GO:0051402","GO:0051402","neuron apoptotic process","68/2093","379/18384",0.179419525065963,1.57594292824303,4.0608918940462,9.24370174387361e-05,0.000918751036037065,0.000654170612862121,"Bok/Il10/Btg2/Kif14/Ncf2/Adcy10/Fcgr2b/Mdk/Bcl2l11/Il1b/Mybl2/Aifm1/Fmr1/Ngf/Gclm/Cntfr/Jun/Wfs1/Cit/Hsph1/Snca/Ndnf/Plxnd1/Gapdh/C5ar1/Tgfb1/Arrb1/Ucp2/Coro1a/Adam8/Ccnd1/Enpp1/Col6a2/Col6a1/Ascl1/Agap2/Cln8/Hmox1/Gapdhrt2/Il27ra/Mt1/Cx3cl1/Ctsb/Gpx1/Ccr5/Arrb2/Nlrp1a/Nlrp1b/Ccl3/Grn/Birc5/Pycr1/Ndufs4/Isl1/Tgfb3/Lgmn/Retreg1/Angpt1/Prodh/Trp63/Gbe1/App/Tnf/Tnfrsf21/Trem2/Egr1/Pmaip1/Fxn",68
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","71/2093","400/18384",0.1775,1.55908265647396,4.05211539605928,9.25315776342195e-05,0.000918751036037065,0.000654170612862121,"Per2/Inhbb/Glul/Cacna1e/Mpc2/Prkcq/Il1rn/Ttn/Il1b/Nnat/Slc2a2/Anxa5/Tlr2/Ptger3/Mup2/Mup1/Mup11/Mup3/C1qtnf12/Cyp51/P2rx7/Aacs/Lep/Rab11fip5/Clstn3/Kcnn4/Tgfb1/Rcn3/Lrrc32/Arrb1/Ucp2/Bmal1/Prkcb/Kcnq1/Gja1/Psap/Pfkl/Irs2/Rab11fip1/Comp/Cacna1d/Sncg/Mmp13/C2cd2l/Gck/Plek/Srebf1/Ccl5/Birc5/Sox4/Isl1/Fkbp1b/Rsad2/Tgfb3/Gpr68/Ptger4/Sybu/Dgat1/Abat/Tiam1/Hmga1/Abcg1/Tnf/Trem2/Myom1/Prkce/Apbb3/Cpt1a/Tcirg1/Anxa1/Rbp4",71
"GO:0050857","GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","11/2093","27/18384",0.407407407407407,3.57848914370653,4.80579533239139,9.2801317910776e-05,0.000919875458144252,0.000654971225726893,"Rab29/Ptprc/Ada/Stap1/Card11/Kcnn4/Cmtm3/Ccr7/Nfam1/Cd226/Lipa",11
"GO:0030073","GO:0030073","insulin secretion","48/2093","243/18384",0.197530864197531,1.73502503937287,4.13422010909685,9.38418753772026e-05,0.000928623810550836,0.00066120024189218,"Per2/Inhbb/Glul/Cacna1e/Mpc2/Il1rn/Il1b/Nnat/Slc2a2/Ptger3/Mup2/Mup1/Mup11/Mup3/C1qtnf12/Aacs/Lep/Rab11fip5/Arrb1/Ucp2/Bmal1/Prkcb/Kcnq1/Gja1/Pfkl/Irs2/Cacna1d/C2cd2l/Gck/Srebf1/Ccl5/Birc5/Sox4/Isl1/Fkbp1b/Gpr68/Sybu/Dgat1/Abat/Tiam1/Hmga1/Abcg1/Tnf/Prkce/Cpt1a/Tcirg1/Anxa1/Rbp4",48
"GO:0046683","GO:0046683","response to organophosphorus","31/2093","135/18384",0.22962962962963,2.01696660827096,4.25082257014414,9.71814388202499e-05,0.000960054617454502,0.000683579656345535,"Inhbb/Ptgs2/Il1b/Pfkfb1/Tlr7/Hmgcs2/Lpar1/Ptafr/P2rx7/Fosb/Ryr1/P2ry6/Kcnq1/Akap7/Plcg2/Panx1/Srebf1/P2rx5/Trpv1/Ccl2/Pik3r1/Ndufs4/Sdc1/Pik3cg/Fos/Gpd1/P2rx6/Hmga1/Slc8a1/Cdo1/Pygm",31
"GO:0090307","GO:0090307","mitotic spindle assembly","21/2093","77/18384",0.272727272727273,2.39551752595231,4.39836232819297,9.87573681673829e-05,0.000973986258536706,0.000693499286177171,"Nek2/Tpx2/Mybl2/Flna/Kif4/Cdc20/Cdca8/Prc1/Plk1/Ccsap/Kif23/Kif15/Aurkb/Birc5/Racgap1/Kifc1/Hspa1b/Hspa1a/Uhrf1/Incenp/Kif11",21
"GO:0001678","GO:0001678","intracellular glucose homeostasis","39/2093","185/18384",0.210810810810811,1.85167030384422,4.17303994726821,9.91412642569638e-05,0.000976134591796371,0.000695028945932625,"Cacna1e/Mpc2/Slc2a2/Gclm/Mup2/Mup1/Mup11/Mup3/C1qtnf12/Aacs/Mlxipl/Hk2/Rab11fip5/Klf15/Tgfb1/Arrb1/Ucp2/Irs2/Cacna1d/Icam1/C2cd2l/Apoc3/Gpx1/Gck/Serpinf1/Ccl2/Birc5/Nptx1/Sox4/Hk3/Pik3r1/Fkbp1b/Gpr68/Sybu/Tiam1/Abcg1/Slc29a1/Trem2/Prkce",39
"GO:0002281","GO:0002281","macrophage activation involved in immune response","9/2093","19/18384",0.473684210526316,4.1606357029698,4.94054332060439,0.000100200531847583,0.000983269993656244,0.000700109506415936,"Lbp/Tyrobp/Plcg2/Havcr2/Grn/Syk/Tnf/Trem2/Prkce",9
"GO:0034162","GO:0034162","toll-like receptor 9 signaling pathway","9/2093","19/18384",0.473684210526316,4.1606357029698,4.94054332060439,0.000100200531847583,0.000983269993656244,0.000700109506415936,"Rab7b/Ptpn22/Tlr9/Havcr2/Cd300ld3/Rsad2/Ptprs/Unc93b1/Pik3ap1",9
"GO:0002279","GO:0002279","mast cell activation involved in immune response","18/2093","61/18384",0.295081967213115,2.59187142152217,4.46368509860192,0.000101294777704248,0.000989809303159352,0.000704765636246053,"Fcer1g/Cd84/Ptgds/Rasgrp1/Btk/Lyn/Fgr/Lat2/Ptpn6/Fes/Lilrb4a/Hmox1/Adora2b/Milr1/Cd300a/Unc13d/Syk/Rac2",18
"GO:0043154","GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","18/2093","61/18384",0.295081967213115,2.59187142152217,4.46368509860192,0.000101294777704248,0.000989809303159352,0.000704765636246053,"Ptgs2/Cd44/Thbs1/Rps6ka1/Snca/Plaur/Arrb1/Bcl2a1d/Gpx1/Birc5/Naip2/Naip5/Naip6/Naip1/Mrtfa/Nr4a1/Hspa1b/Tnf",18
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","41/2093","198/18384",0.207070707070707,1.81881886229712,4.15212841016348,0.000101372099438913,0.000989809303159352,0.000704765636246053,"Tnfrsf11a/Marco/Cxcr4/Ptprc/Card9/Cd44/Rasgrp1/Il1b/P2ry1/Tlr2/Ngf/Ptpn22/Glipr2/Jun/Gpnmb/Mturn/C5ar1/Tgfb1/Arrb1/P2ry6/Pycard/Akap12/Mfhas1/Gpr183/Icam1/Tpbg/Ccr1/Havcr2/Arrb2/Scimp/Ccl3/Gcnt2/Ntsr2/Angpt1/App/Trem2/C3/Nrxn1/Cd74/Csf1r/Acta2",41
"GO:1900542","GO:1900542","regulation of purine nucleotide metabolic process","24/2093","94/18384",0.25531914893617,2.24261215195535,4.32923944132751,0.000102278162580392,0.000997000065750491,0.000709885614767635,"Prkag3/Pid1/Adcy10/Hsd11b1/Slc2a6/Mtch2/Pfkfb1/Atp5if1/Trim63/Eno1/Nos3/P2rx7/Mlxipl/Me1/Gck/Adora2b/Mlx/Slc4a1/Gpd1/App/Trem2/Eno1b/Actn3/Entpd1",24
"GO:0030041","GO:0030041","actin filament polymerization","37/2093","173/18384",0.213872832369942,1.87856576697994,4.16149490667167,0.000108075152886072,0.0010476464660619,0.000745946947415364,"Arpc2/Spta1/Fmn1/Prex1/Was/Tmsb4x/Tlr2/Fhdc1/Kirrel1/Tmod4/Eln/Micall2/Capg/Tmsb10/Lmod3/Coro1a/Pycard/Arhgap18/Bag4/Cotl1/Prkcd/Diaph3/Icam1/Pstpip1/Tpm1/Vill/Sptbn1/Cyfip2/Gas7/Sptb/Evl/Baiap2l2/Nckap1l/Hcls1/Aif1/Prkce/Diaph1",37
